rl_prob,brute_prob,traj,len_traj,len_traj_list_in_m,rl_actions_to_crash_lists,wall_discards
"[(0.8095, 1), (0.4762, 2)]",0.9111,"[[115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162], [143 160], [157 133], [165 116], [170  91]]","[[115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162], [143 160], [157 133], [165 116], [170  91]]",208.9316,"[[5], [1, 3]]",710
"[(0.2857, 3)]",0.2857,"[[ 98 122], [ 96 120], [ 89 113], [ 77 106], [68 92], [57 71]]","[[ 98 122], [ 96 120], [ 89 113], [ 77 106], [68 92], [57 71]]",66.9702,"[[1, 3, 5]]",710
[],0.0,"[[ 69 126], [ 64 106], [60 87], [56 78], [54 70]]","[[ 69 126], [ 64 106], [60 87], [56 78], [54 70]]",58.1271,[],710
"[(0.1905, 6)]",0.2424,"[[106 132], [104 129], [102 125], [ 96 120], [ 89 113], [ 77 106], [68 92], [65 81], [55 62]]","[[106 132], [104 129], [102 125], [ 96 120], [ 89 113], [ 77 106], [68 92], [65 81], [55 62]]",89.1959,"[[2, 3, 6, 5, 4, 0]]",710
"[(0.1111, 2)]",0.1111,"[[60 52], [75 48], [93 50]]","[[60 52], [75 48], [93 50]]",33.6349,"[[3, 4]]",710
[],0.0,"[[86 61], [75 48]]","[[86 61], [75 48]]",17.0294,[],710
"[(0.4762, 2), (0.0476, 5)]",0.4828,"[[ 93 173], [ 89 160], [ 82 148], [ 78 133], [ 74 113], [68 92], [65 81], [65 59]]","[[ 93 173], [ 89 160], [ 82 148], [ 78 133], [ 74 113], [68 92], [65 81], [65 59]]",118.6563,"[[4, 5], [2, 4, 5, 5, 1]]",710
"[(0.4615, 2)]",0.4615,"[[68 92], [70 71], [86 59], [112  67]]","[[68 92], [70 71], [86 59], [112  67]]",68.298,"[[2, 1]]",710
[],0.0,"[[ 38 106], [38 95], [47 81]]","[[ 38 106], [38 95], [47 81]]",27.6433,[],710
[],0.0,"[[ 92 113], [ 83 126], [ 75 133], [ 59 143], [ 48 153], [ 46 155]]","[[ 92 113], [ 83 126], [ 75 133], [ 59 143], [ 48 153], [ 46 155]]",63.004,[],710
"[(0.8235, 2), (0.3529, 3), (0.3529, 2)]",0.8235,"[[122 115], [128 102], [104  89], [99 77], [101  82]]","[[122 115], [128 102], [104  89], [99 77], [101  82]]",59.9977,"[[7, 5], [4, 2, 3], [0, 3]]",710
[],0.0,"[[106 132], [104 129], [ 95 125], [ 81 114], [ 76 111]]","[[106 132], [104 129], [ 95 125], [ 81 114], [ 76 111]]",37.0899,[],710
[],0.0,"[[ 64 123], [ 64 106]]","[[ 64 123], [ 64 106]]",17.0,[],710
[],0.0,"[[ 41 156], [ 44 133], [ 52 117], [53 90]]","[[ 41 156], [ 44 133], [ 52 117], [53 90]]",68.1019,[],710
[],0.0,"[[ 30 100], [ 38 106], [ 52 117], [ 64 123], [ 69 126], [ 80 129]]","[[ 30 100], [ 38 106], [ 52 117], [ 64 123], [ 69 126], [ 80 129]]",58.4536,[],710
[],0.0,"[[ 44 133], [ 40 120], [ 31 107]]","[[ 44 133], [ 40 120], [ 31 107]]",29.4129,[],710
[],0.0,"[[ 40 120], [ 44 133], [ 48 153]]","[[ 40 120], [ 44 133], [ 48 153]]",33.9975,[],710
[],0.0,"[[128 102], [129  79], [112  67]]","[[128 102], [129  79], [112  67]]",43.8304,[],710
[],0.0,"[[ 66 130], [ 78 133]]","[[ 66 130], [ 78 133]]",12.3693,[],710
"[(0.4762, 6), (0.4762, 1), (0.2857, 3)]",0.5946,"[[86 48], [81 56], [74 78], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 90 170], [111 174], [136 172]]","[[86 48], [81 56], [74 78], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 90 170], [111 174], [136 172]]",173.8964,"[[6, 6, 5, 2, 8, 4], [3], [6, 6, 4]]",710
[],0.0,"[[ 16 132], [ 40 137], [ 59 143], [ 65 149]]","[[ 16 132], [ 40 137], [ 59 143], [ 65 149]]",52.9254,[],710
"[(0.4, 1)]",0.4,"[[ 90 110], [ 77 106]]","[[ 90 110], [ 77 106]]",13.6015,[[5]],710
"[(0.1905, 4)]",0.6226,"[[105  61], [113  64], [121  67], [126  70], [123  87], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]","[[105  61], [113  64], [121  67], [126  70], [123  87], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]",187.6795,"[[8, 3, 3, 5]]",710
"[(0.0952, 7)]",0.069,"[[38 91], [ 38 106], [ 52 117], [ 56 122], [ 58 124], [ 69 139], [ 76 145], [ 89 160]]","[[38 91], [ 38 106], [ 52 117], [ 56 122], [ 58 124], [ 69 139], [ 76 145], [ 89 160]]",89.7061,"[[7, 3, 5, 2, 4, 6, 4]]",710
"[(0.4444, 1)]",0.4444,"[[70 71], [86 59], [102  55]]","[[70 71], [86 59], [102  55]]",36.4924,[[5]],710
"[(0.4762, 2)]",0.4762,"[[113 122], [ 92 113], [ 77 106], [68 92], [62 87], [54 70]]","[[113 122], [ 92 113], [ 77 106], [68 92], [62 87], [54 70]]",82.6421,"[[8, 5]]",710
"[(0.4, 1)]",0.4,"[[188  66], [168  91]]","[[188  66], [168  91]]",32.0156,[[6]],710
[],0.0,"[[ 16 132], [ 27 128], [ 39 122]]","[[ 16 132], [ 27 128], [ 39 122]]",25.1211,[],710
[],0.0,"[[136  94], [129  79], [112  67], [105  61]]","[[136  94], [129  79], [112  67], [105  61]]",46.5811,[],710
[],0.0,"[[72 61], [68 68], [62 87]]","[[72 61], [68 68], [62 87]]",27.9871,[],710
"[(0.4762, 3), (0.4762, 1)]",0.48,"[[81 56], [74 78], [68 92], [ 77 106], [ 89 113], [ 96 120], [102 125]]","[[81 56], [74 78], [68 92], [ 77 106], [ 89 113], [ 96 120], [102 125]]",86.5638,"[[7, 8, 4], [4]]",710
[],0.0,"[[ 55 150], [ 69 139], [ 80 129], [ 93 117]]","[[ 55 150], [ 69 139], [ 80 129], [ 93 117]]",50.3624,[],710
[],0.0,"[[38 95], [ 38 106], [ 42 120], [ 44 133], [ 55 150]]","[[38 95], [ 38 106], [ 42 120], [ 44 133], [ 55 150]]",58.9616,[],710
"[(0.4762, 1), (0.381, 3), (0.0952, 5)]",0.4762,"[[115  19], [92 23], [81 56], [74 78], [71 89], [ 76 114]]","[[115  19], [92 23], [81 56], [74 78], [71 89], [ 76 114]]",118.1139,"[[3], [4, 4, 5], [4, 2, 3, 0, 4]]",710
[],0.0,"[[ 98 122], [ 83 126]]","[[ 98 122], [ 83 126]]",15.5242,[],710
"[(0.2381, 3)]",0.2381,"[[ 56 122], [ 64 106], [ 68 102], [75 90], [76 89], [80 85]]","[[ 56 122], [ 64 106], [ 68 102], [75 90], [76 89], [80 85]]",44.5089,"[[5, 4, 5]]",710
"[(0.4286, 4)]",0.44,"[[124 104], [115 117], [ 99 118], [ 92 113], [ 90 110], [ 72 104], [53 90]]","[[124 104], [115 117], [ 99 118], [ 92 113], [ 90 110], [ 72 104], [53 90]]",86.625,"[[3, 6, 5, 5]]",710
"[(0.4286, 6), (0.4286, 2)]",0.4242,"[[76 41], [71 64], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [125 176]]","[[76 41], [71 64], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [125 176]]",168.2785,"[[1, 5, 6, 3, 0, 8], [3, 4]]",710
[],0.0,"[[ 56 122], [ 58 138], [ 64 153]]","[[ 56 122], [ 58 138], [ 64 153]]",32.28,[],710
[],0.0,"[[ 75 133], [ 54 138]]","[[ 75 133], [ 54 138]]",21.587,[],710
[],0.0,"[[ 65 159], [ 55 150], [ 42 138], [ 35 130], [ 27 120]]","[[ 65 159], [ 55 150], [ 42 138], [ 35 130], [ 27 120]]",54.5818,[],710
[],0.0,"[[83 51], [70 71], [62 87], [54 97], [ 42 120], [ 39 122]]","[[83 51], [70 71], [62 87], [54 97], [ 42 120], [ 39 122]]",84.0963,[],710
[],0.0,"[[ 18 133], [ 33 139], [ 46 147], [ 64 153]]","[[ 18 133], [ 33 139], [ 46 147], [ 64 153]]",50.3935,[],710
"[(0.4444, 1), (0.4444, 2)]",0.4444,"[[174  64], [162  51], [149  42]]","[[174  64], [162  51], [149  42]]",33.5032,"[[4], [6, 4]]",710
[],0.0,"[[106 132], [ 88 130], [ 69 126], [ 43 122], [ 27 120]]","[[106 132], [ 88 130], [ 69 126], [ 43 122], [ 27 120]]",79.9577,[],710
"[(0.1905, 9)]",0.6222,"[[79 11], [86 23], [90 45], [93 50], [102  55], [104  57], [121  67], [126  70], [123  87], [120  92], [115 106], [111 123]]","[[79 11], [86 23], [90 45], [93 50], [102  55], [104  57], [121  67], [126  70], [123  87], [120  92], [115 106], [111 123]]",136.1861,"[[0, 5, 1, 4, 4, 5, 0, 3, 5]]",710
[],0.0,"[[ 38 106], [49 92], [56 78], [62 68], [65 59], [70 33]]","[[ 38 106], [49 92], [56 78], [62 68], [65 59], [70 33]]",81.0821,[],710
"[(0.8095, 1), (0.3333, 2), (0.3333, 2)]",0.8095,"[[126  99], [121  67], [104  57], [102  55], [90 49], [63 38]]","[[126  99], [121  67], [104  57], [102  55], [90 49], [63 38]]",97.5109,"[[4], [5, 5], [0, 5]]",710
[],0.0,"[[77 80], [64 89], [54 97], [ 42 120], [ 39 122], [ 35 130], [ 33 139]]","[[77 80], [64 89], [54 97], [ 42 120], [ 39 122], [ 35 130], [ 33 139]]",76.3292,[],710
[],0.0,"[[ 18 137], [ 28 124], [ 38 106], [49 92], [56 78], [62 68], [72 61]]","[[ 18 137], [ 28 124], [ 38 106], [49 92], [56 78], [62 68], [72 61]]",94.3179,[],710
[],0.0,"[[90 45], [86 61]]","[[90 45], [86 61]]",16.4924,[],710
[],0.1111,"[[ 40 137], [ 40 120], [38 95]]","[[ 40 137], [ 40 120], [38 95]]",42.0799,[],710
"[(0.1905, 7)]",0.2162,"[[56 78], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [125 164]]","[[56 78], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [125 164]]",136.4322,"[[5, 8, 2, 1, 6, 3, 5]]",710
[],0.0,"[[47 79], [51 94], [ 52 117], [ 44 133], [ 46 147]]","[[47 79], [51 94], [ 52 117], [ 44 133], [ 46 147]]",70.5766,[],710
"[(0.2308, 3)]",0.2308,"[[ 76 138], [ 76 114], [ 72 104], [75 83]]","[[ 76 138], [ 76 114], [ 72 104], [75 83]]",55.9835,"[[2, 4, 0]]",710
[],0.0,"[[113 122], [ 96 120], [ 69 126], [ 43 122], [ 28 124]]","[[113 122], [ 96 120], [ 69 126], [ 43 122], [ 28 124]]",86.2145,[],710
"[(0.381, 6)]",0.32,"[[56 75], [62 87], [64 89], [ 77 106], [ 89 113], [ 99 118], [122 115]]","[[56 75], [62 87], [64 89], [ 77 106], [ 89 113], [ 99 118], [122 115]]",85.9134,"[[0, 5, 2, 4, 0, 4]]",710
[],0.0,"[[80 85], [77 80], [74 78], [68 68], [60 50]]","[[80 85], [77 80], [74 78], [68 68], [60 50]]",40.7961,[],710
"[(0.2857, 6)]",0.3448,"[[ 55 127], [ 58 138], [ 67 148], [ 72 154], [ 79 161], [ 90 170], [111 174], [134 178]]","[[ 55 127], [ 58 138], [ 67 148], [ 72 154], [ 79 161], [ 90 170], [111 174], [134 178]]",101.5006,"[[1, 4, 7, 3, 3, 7]]",710
"[(0.4762, 1), (0.2857, 3)]",0.48,"[[ 78 114], [71 89], [74 78], [76 56], [81 41], [87 23], [89 14]]","[[ 78 114], [71 89], [74 78], [76 56], [81 41], [87 23], [89 14]]",103.4586,"[[6], [4, 5, 6]]",710
"[(0.3333, 3), (0.0476, 5)]",0.4054,"[[65 55], [68 68], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]","[[65 55], [68 68], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]",166.8741,"[[3, 2, 4], [4, 3, 0, 3, 4]]",710
[],0.0,"[[ 91 141], [ 86 137], [ 84 135], [ 78 117], [ 76 114], [ 72 104], [68 92], [70 71], [65 55]]","[[ 91 141], [ 86 137], [ 84 135], [ 78 117], [ 76 114], [ 72 104], [68 92], [70 71], [65 55]]",93.0883,[],710
"[(0.3529, 3)]",0.3529,"[[ 72 109], [68 92], [70 71], [86 59], [105  61]]","[[ 72 109], [68 92], [70 71], [86 59], [105  61]]",77.6642,"[[3, 8, 5]]",710
[],0.0,"[[ 46 155], [ 54 138], [ 58 124], [ 64 106], [68 92], [70 71], [71 64]]","[[ 46 155], [ 54 138], [ 58 124], [ 64 106], [68 92], [70 71], [71 64]]",95.0485,[],710
[],0.0,"[[ 74 113], [ 69 126], [ 65 149], [ 61 158]]","[[ 74 113], [ 69 126], [ 65 149], [ 61 158]]",47.1225,[],710
[],0.0,"[[ 27 128], [ 35 130], [ 54 134], [ 75 131]]","[[ 27 128], [ 35 130], [ 54 134], [ 75 131]]",48.8759,[],710
[],0.0,"[[ 14 137], [ 16 134], [ 29 122]]","[[ 14 137], [ 16 134], [ 29 122]]",21.2974,[],710
[],0.0,"[[162  51], [187  64]]","[[162  51], [187  64]]",28.178,[],710
"[(0.4706, 2)]",0.4706,"[[157  96], [170  91], [173  74], [162  51], [160  54]]","[[157  96], [170  91], [173  74], [162  51], [160  54]]",60.2917,"[[4, 4]]",710
"[(0.1905, 5), (0.1905, 4)]",0.3103,"[[ 66 156], [ 64 153], [ 69 126], [ 68 102], [74 78], [76 56], [85 35], [105  15]]","[[ 66 156], [ 64 153], [ 69 126], [ 68 102], [74 78], [76 56], [85 35], [105  15]]",153.0464,"[[3, 4, 1, 6, 5], [7, 5, 5, 5]]",710
[],0.0,"[[ 78 114], [ 72 109], [53 90], [47 81]]","[[ 78 114], [ 72 109], [53 90], [47 81]]",45.497,[],710
"[(0.381, 6), (0.381, 3)]",0.6444,"[[113  64], [121  67], [126  70], [123  87], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166]]","[[113  64], [121  67], [126  70], [123  87], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166]]",171.0915,"[[5, 1, 3, 7, 5, 8], [3, 4, 5]]",710
[],0.0769,"[[162  36], [164  44], [173  53], [187  64]]","[[162  36], [164  44], [173  53], [187  64]]",38.7786,[],710
"[(0.3333, 6), (0.3333, 3)]",0.28,"[[ 28 124], [ 43 122], [ 69 126], [ 96 120], [115 117], [120  92], [123  87]]","[[ 28 124], [ 43 122], [ 69 126], [ 96 120], [115 117], [120  92], [123  87]]",119.6587,"[[4, 3, 2, 2, 3, 6], [3, 3, 4]]",710
"[(0.4762, 1), (0.381, 3), (0.0476, 5)]",0.4762,"[[86 59], [70 71], [71 89], [ 78 114], [ 80 129], [ 84 145]]","[[86 59], [70 71], [71 89], [ 78 114], [ 80 129], [ 84 145]]",95.6144,"[[4], [3, 2, 3], [5, 3, 4, 3, 4]]",710
"[(0.0476, 4)]",0.12,"[[51 94], [53 96], [54 97], [ 68 102], [ 77 106], [ 89 113], [ 93 117]]","[[51 94], [53 96], [54 97], [ 68 102], [ 77 106], [ 89 113], [ 93 117]]",48.5069,"[[6, 8, 4, 4]]",710
[],0.0,"[[65 59], [62 68], [56 78], [54 97], [ 42 120], [ 40 137]]","[[65 59], [62 68], [56 78], [54 97], [ 42 120], [ 40 137]]",83.3132,[],710
"[(0.2381, 3)]",0.3103,"[[136  94], [128 102], [115 117], [ 98 122], [ 83 126], [ 66 130], [ 55 134], [ 40 137]]","[[136  94], [128 102], [115 117], [ 98 122], [ 83 126], [ 66 130], [ 55 134], [ 40 137]]",108.8734,"[[4, 5, 6]]",710
"[(0.2353, 3)]",0.2353,"[[102 125], [ 96 120], [ 89 113], [ 77 106], [64 89]]","[[102 125], [ 96 120], [ 89 113], [ 77 106], [64 89]]",53.0031,"[[6, 2, 5]]",710
[],0.0,"[[133 154], [126 162], [117 166]]","[[133 154], [126 162], [117 166]]",20.479,[],710
"[(0.4444, 1)]",0.4444,"[[120  92], [123  87], [126  70]]","[[120  92], [123  87], [126  70]]",23.0936,[[3]],710
[],0.0,"[[60 52], [86 48]]","[[60 52], [86 48]]",26.3059,[],710
